"Fisktegund","Óslægt","skip","id","date","gear","harbour"
"Ýsa",3265,"1321","713700","05.02.2020","Dragnót 135 mm","Ólafsvík"
"Langa",44,"1321","713700","05.02.2020","Dragnót 135 mm","Ólafsvík"
"Þorskur",13923,"1321","713700","05.02.2020","Dragnót 135 mm","Ólafsvík"
"Blálanga",8,"1321","713700","05.02.2020","Dragnót 135 mm","Ólafsvík"
"Steinbítur",4,"1321","713700","05.02.2020","Dragnót 135 mm","Ólafsvík"
"Karfi / Gullkarfi",18,"1321","713700","05.02.2020","Dragnót 135 mm","Ólafsvík"
"Ufsi",102,"1321","713552","04.02.2020","Dragnót 135 mm","Ólafsvík"
"Ýsa",2183,"1321","713552","04.02.2020","Dragnót 135 mm","Ólafsvík"
"Langa",14,"1321","713552","04.02.2020","Dragnót 135 mm","Ólafsvík"
"Þorskur",7325,"1321","713552","04.02.2020","Dragnót 135 mm","Ólafsvík"
"Karfi / Gullkarfi",18,"1321","713552","04.02.2020","Dragnót 135 mm","Ólafsvík"
"Þykkvalúra / Sólkoli",4,"1321","713552","04.02.2020","Dragnót 135 mm","Ólafsvík"
"Ufsi",752,"1321","713425","03.02.2020","Dragnót 135 mm","Ólafsvík"
"Ýsa",2465,"1321","713425","03.02.2020","Dragnót 135 mm","Ólafsvík"
"Langa",10,"1321","713425","03.02.2020","Dragnót 135 mm","Ólafsvík"
"Sandkoli",40,"1321","713425","03.02.2020","Dragnót 135 mm","Ólafsvík"
"Skarkoli",648,"1321","713425","03.02.2020","Dragnót 135 mm","Ólafsvík"
"Þorskur",17192,"1321","713425","03.02.2020","Dragnót 135 mm","Ólafsvík"
"Steinbítur",90,"1321","713425","03.02.2020","Dragnót 135 mm","Ólafsvík"
"Karfi / Gullkarfi",9,"1321","713425","03.02.2020","Dragnót 135 mm","Ólafsvík"
"Þykkvalúra / Sólkoli",551,"1321","713425","03.02.2020","Dragnót 135 mm","Ólafsvík"
"Ufsi",186,"1321","713184","31.01.2020","Dragnót 135 mm","Ólafsvík"
"Ýsa",1533,"1321","713184","31.01.2020","Dragnót 135 mm","Ólafsvík"
"Sandkoli",210,"1321","713184","31.01.2020","Dragnót 135 mm","Ólafsvík"
"Skarkoli",385,"1321","713184","31.01.2020","Dragnót 135 mm","Ólafsvík"
"Þorskur",1294,"1321","713184","31.01.2020","Dragnót 135 mm","Ólafsvík"
"Steinbítur",47,"1321","713184","31.01.2020","Dragnót 135 mm","Ólafsvík"
"Karfi / Gullkarfi",9,"1321","713184","31.01.2020","Dragnót 135 mm","Ólafsvík"
"Þykkvalúra / Sólkoli",279,"1321","713184","31.01.2020","Dragnót 135 mm","Ólafsvík"
"Ufsi",956,"1321","712344","18.01.2020","Dragnót 135 mm","Ólafsvík"
"Ýsa",3910,"1321","712344","18.01.2020","Dragnót 135 mm","Ólafsvík"
"Langa",1,"1321","712344","18.01.2020","Dragnót 135 mm","Ólafsvík"
"Skarkoli",83,"1321","712344","18.01.2020","Dragnót 135 mm","Ólafsvík"
"Þorskur",889,"1321","712344","18.01.2020","Dragnót 135 mm","Ólafsvík"
"Karfi / Gullkarfi",147,"1321","712344","18.01.2020","Dragnót 135 mm","Ólafsvík"
"Þykkvalúra / Sólkoli",82,"1321","712344","18.01.2020","Dragnót 135 mm","Ólafsvík"
"Ufsi",199,"1321","712244","17.01.2020","Dragnót 135 mm","Ólafsvík"
"Ýsa",1918,"1321","712244","17.01.2020","Dragnót 135 mm","Ólafsvík"
"Skarkoli",71,"1321","712244","17.01.2020","Dragnót 135 mm","Ólafsvík"
"Þorskur",968,"1321","712244","17.01.2020","Dragnót 135 mm","Ólafsvík"
"Steinbítur",12,"1321","712244","17.01.2020","Dragnót 135 mm","Ólafsvík"
"Karfi / Gullkarfi",89,"1321","712244","17.01.2020","Dragnót 135 mm","Ólafsvík"
"Þykkvalúra / Sólkoli",230,"1321","712244","17.01.2020","Dragnót 135 mm","Ólafsvík"
"Ufsi",265,"1321","712142","16.01.2020","Dragnót 135 mm","Ólafsvík"
"Ýsa",350,"1321","712142","16.01.2020","Dragnót 135 mm","Ólafsvík"
"Langa",11,"1321","712142","16.01.2020","Dragnót 135 mm","Ólafsvík"
"Lúða",3,"1321","712142","16.01.2020","Dragnót 135 mm","Ólafsvík"
"Sandkoli",38,"1321","712142","16.01.2020","Dragnót 135 mm","Ólafsvík"
"Skarkoli",274,"1321","712142","16.01.2020","Dragnót 135 mm","Ólafsvík"
"Þorskur",1368,"1321","712142","16.01.2020","Dragnót 135 mm","Ólafsvík"
"Blálanga",13,"1321","712142","16.01.2020","Dragnót 135 mm","Ólafsvík"
"Steinbítur",11,"1321","712142","16.01.2020","Dragnót 135 mm","Ólafsvík"
"Karfi / Gullkarfi",277,"1321","712142","16.01.2020","Dragnót 135 mm","Ólafsvík"
"Þykkvalúra / Sólkoli",118,"1321","712142","16.01.2020","Dragnót 135 mm","Ólafsvík"
"Ufsi",63,"1321","712087","13.01.2020","Dragnót 135 mm","Ólafsvík"
"Ýsa",5062,"1321","712087","13.01.2020","Dragnót 135 mm","Ólafsvík"
"Sandkoli",26,"1321","712087","13.01.2020","Dragnót 135 mm","Ólafsvík"
"Skarkoli",2159,"1321","712087","13.01.2020","Dragnót 135 mm","Ólafsvík"
"Þorskur",2001,"1321","712087","13.01.2020","Dragnót 135 mm","Ólafsvík"
"Steinbítur",13,"1321","712087","13.01.2020","Dragnót 135 mm","Ólafsvík"
"Karfi / Gullkarfi",256,"1321","712087","13.01.2020","Dragnót 135 mm","Ólafsvík"
"Þykkvalúra / Sólkoli",833,"1321","712087","13.01.2020","Dragnót 135 mm","Ólafsvík"
"Ufsi",940,"1321","711864","06.01.2020","Dragnót 135 mm","Ólafsvík"
"Ýsa",286,"1321","711864","06.01.2020","Dragnót 135 mm","Ólafsvík"
"Langa",8,"1321","711864","06.01.2020","Dragnót 135 mm","Ólafsvík"
"Lúða",5,"1321","711864","06.01.2020","Dragnót 135 mm","Ólafsvík"
"Sandkoli",41,"1321","711864","06.01.2020","Dragnót 135 mm","Ólafsvík"
"Skarkoli",1476,"1321","711864","06.01.2020","Dragnót 135 mm","Ólafsvík"
"Þorskur",1332,"1321","711864","06.01.2020","Dragnót 135 mm","Ólafsvík"
"Skötuselur",4,"1321","711864","06.01.2020","Dragnót 135 mm","Ólafsvík"
"Steinbítur",2,"1321","711864","06.01.2020","Dragnót 135 mm","Ólafsvík"
"Karfi / Gullkarfi",6,"1321","711864","06.01.2020","Dragnót 135 mm","Ólafsvík"
"Þykkvalúra / Sólkoli",363,"1321","711864","06.01.2020","Dragnót 135 mm","Ólafsvík"
"Ufsi",15,"1321","711808","03.01.2020","Dragnót 135 mm","Ólafsvík"
"Ýsa",148,"1321","711808","03.01.2020","Dragnót 135 mm","Ólafsvík"
"Lúða",13,"1321","711808","03.01.2020","Dragnót 135 mm","Ólafsvík"
"Sandkoli",27,"1321","711808","03.01.2020","Dragnót 135 mm","Ólafsvík"
"Skarkoli",1654,"1321","711808","03.01.2020","Dragnót 135 mm","Ólafsvík"
"Þorskur",249,"1321","711808","03.01.2020","Dragnót 135 mm","Ólafsvík"
"Steinbítur",33,"1321","711808","03.01.2020","Dragnót 135 mm","Ólafsvík"
"Karfi / Gullkarfi",22,"1321","711808","03.01.2020","Dragnót 135 mm","Ólafsvík"
"Þykkvalúra / Sólkoli",232,"1321","711808","03.01.2020","Dragnót 135 mm","Ólafsvík"
"Ufsi",142,"1321","711782","02.01.2020","Dragnót 135 mm","Ólafsvík"
"Ýsa",115,"1321","711782","02.01.2020","Dragnót 135 mm","Ólafsvík"
"Skarkoli",422,"1321","711782","02.01.2020","Dragnót 135 mm","Ólafsvík"
"Þorskur",251,"1321","711782","02.01.2020","Dragnót 135 mm","Ólafsvík"
"Blálanga",5,"1321","711782","02.01.2020","Dragnót 135 mm","Ólafsvík"
"Langlúra",7,"1321","711782","02.01.2020","Dragnót 135 mm","Ólafsvík"
"Karfi / Gullkarfi",144,"1321","711782","02.01.2020","Dragnót 135 mm","Ólafsvík"
"Þykkvalúra / Sólkoli",66,"1321","711782","02.01.2020","Dragnót 135 mm","Ólafsvík"
"Ýsa",304,"1321","711563","27.12.2019","Dragnót 135 mm","Ólafsvík"
"Sandkoli",71,"1321","711563","27.12.2019","Dragnót 135 mm","Ólafsvík"
"Skarkoli",1832,"1321","711563","27.12.2019","Dragnót 135 mm","Ólafsvík"
"Þorskur",1555,"1321","711563","27.12.2019","Dragnót 135 mm","Ólafsvík"
"Skötuselur",3,"1321","711563","27.12.2019","Dragnót 135 mm","Ólafsvík"
"Steinbítur",12,"1321","711563","27.12.2019","Dragnót 135 mm","Ólafsvík"
"Karfi / Gullkarfi",43,"1321","711563","27.12.2019","Dragnót 135 mm","Ólafsvík"
"Þykkvalúra / Sólkoli",371,"1321","711563","27.12.2019","Dragnót 135 mm","Ólafsvík"
"Ufsi",92,"1321","711166","13.12.2019","Dragnót 135 mm","Ólafsvík"
"Ýsa",40,"1321","711166","13.12.2019","Dragnót 135 mm","Ólafsvík"
"Langa",19,"1321","711166","13.12.2019","Dragnót 135 mm","Ólafsvík"
"Lúða",12,"1321","711166","13.12.2019","Dragnót 135 mm","Ólafsvík"
"Sandkoli",33,"1321","711166","13.12.2019","Dragnót 135 mm","Ólafsvík"
"Skarkoli",698,"1321","711166","13.12.2019","Dragnót 135 mm","Ólafsvík"
"Þorskur",349,"1321","711166","13.12.2019","Dragnót 135 mm","Ólafsvík"
"Steinbítur",3,"1321","711166","13.12.2019","Dragnót 135 mm","Ólafsvík"
"Karfi / Gullkarfi",54,"1321","711166","13.12.2019","Dragnót 135 mm","Ólafsvík"
"Þykkvalúra / Sólkoli",128,"1321","711166","13.12.2019","Dragnót 135 mm","Ólafsvík"
"Ýsa",4,"1321","710844","05.12.2019","Dragnót 135 mm","Ólafsvík"
"Sandkoli",25,"1321","710844","05.12.2019","Dragnót 135 mm","Ólafsvík"
"Skarkoli",115,"1321","710844","05.12.2019","Dragnót 135 mm","Ólafsvík"
"Þorskur",4660,"1321","710844","05.12.2019","Dragnót 135 mm","Ólafsvík"
"Steinbítur",2,"1321","710844","05.12.2019","Dragnót 135 mm","Ólafsvík"
"Þykkvalúra / Sólkoli",8,"1321","710844","05.12.2019","Dragnót 135 mm","Ólafsvík"
"Langa",5,"1321","710781","04.12.2019","Dragnót 135 mm","Ólafsvík"
"Hlýri",8,"1321","710781","04.12.2019","Dragnót 135 mm","Ólafsvík"
"Lúða",7,"1321","710781","04.12.2019","Dragnót 135 mm","Ólafsvík"
"Sandkoli",21,"1321","710781","04.12.2019","Dragnót 135 mm","Ólafsvík"
"Skarkoli",130,"1321","710781","04.12.2019","Dragnót 135 mm","Ólafsvík"
"Þorskur",4679,"1321","710781","04.12.2019","Dragnót 135 mm","Ólafsvík"
"Karfi / Gullkarfi",1,"1321","710781","04.12.2019","Dragnót 135 mm","Ólafsvík"
"Þykkvalúra / Sólkoli",8,"1321","710781","04.12.2019","Dragnót 135 mm","Ólafsvík"
"Lúða",5,"1321","710718","03.12.2019","Dragnót 135 mm","Ólafsvík"
"Sandkoli",9,"1321","710718","03.12.2019","Dragnót 135 mm","Ólafsvík"
"Skarkoli",165,"1321","710718","03.12.2019","Dragnót 135 mm","Ólafsvík"
"Þorskur",6024,"1321","710718","03.12.2019","Dragnót 135 mm","Ólafsvík"
"Karfi / Gullkarfi",9,"1321","710718","03.12.2019","Dragnót 135 mm","Ólafsvík"
"Þykkvalúra / Sólkoli",9,"1321","710718","03.12.2019","Dragnót 135 mm","Ólafsvík"
"Lúða",5,"1321","710641","02.12.2019","Dragnót 135 mm","Ólafsvík"
"Sandkoli",64,"1321","710641","02.12.2019","Dragnót 135 mm","Ólafsvík"
"Skarkoli",449,"1321","710641","02.12.2019","Dragnót 135 mm","Ólafsvík"
"Þorskur",4588,"1321","710641","02.12.2019","Dragnót 135 mm","Ólafsvík"
"Þykkvalúra / Sólkoli",2,"1321","710641","02.12.2019","Dragnót 135 mm","Ólafsvík"
"Ýsa",15,"1321","710318","28.11.2019","Dragnót 135 mm","Ólafsvík"
"Lúða",16,"1321","710318","28.11.2019","Dragnót 135 mm","Ólafsvík"
"Sandkoli",71,"1321","710318","28.11.2019","Dragnót 135 mm","Ólafsvík"
"Skarkoli",811,"1321","710318","28.11.2019","Dragnót 135 mm","Ólafsvík"
"Þorskur",2530,"1321","710318","28.11.2019","Dragnót 135 mm","Ólafsvík"
"Skötuselur",21,"1321","710318","28.11.2019","Dragnót 135 mm","Ólafsvík"
"Karfi / Gullkarfi",6,"1321","710318","28.11.2019","Dragnót 135 mm","Ólafsvík"
"Þykkvalúra / Sólkoli",10,"1321","710318","28.11.2019","Dragnót 135 mm","Ólafsvík"
"Ufsi",35,"1321","710149","27.11.2019","Dragnót 135 mm","Ólafsvík"
"Ýsa",6,"1321","710149","27.11.2019","Dragnót 135 mm","Ólafsvík"
"Langa",8,"1321","710149","27.11.2019","Dragnót 135 mm","Ólafsvík"
"Lúða",1,"1321","710149","27.11.2019","Dragnót 135 mm","Ólafsvík"
"Sandkoli",42,"1321","710149","27.11.2019","Dragnót 135 mm","Ólafsvík"
"Skarkoli",177,"1321","710149","27.11.2019","Dragnót 135 mm","Ólafsvík"
"Þorskur",1738,"1321","710149","27.11.2019","Dragnót 135 mm","Ólafsvík"
"Steinbítur",2,"1321","710149","27.11.2019","Dragnót 135 mm","Ólafsvík"
"Karfi / Gullkarfi",18,"1321","710149","27.11.2019","Dragnót 135 mm","Ólafsvík"
"Þykkvalúra / Sólkoli",103,"1321","710149","27.11.2019","Dragnót 135 mm","Ólafsvík"
"Ufsi",29,"1321","710031","26.11.2019","Dragnót 135 mm","Ólafsvík"
"Ýsa",12,"1321","710031","26.11.2019","Dragnót 135 mm","Ólafsvík"
"Langa",11,"1321","710031","26.11.2019","Dragnót 135 mm","Ólafsvík"
"Lúða",10,"1321","710031","26.11.2019","Dragnót 135 mm","Ólafsvík"
"Skarkoli",310,"1321","710031","26.11.2019","Dragnót 135 mm","Ólafsvík"
"Þorskur",1465,"1321","710031","26.11.2019","Dragnót 135 mm","Ólafsvík"
"Steinbítur",4,"1321","710031","26.11.2019","Dragnót 135 mm","Ólafsvík"
"Karfi / Gullkarfi",70,"1321","710031","26.11.2019","Dragnót 135 mm","Ólafsvík"
"Þykkvalúra / Sólkoli",245,"1321","710031","26.11.2019","Dragnót 135 mm","Ólafsvík"
"Ýsa",4,"1321","709584","20.11.2019","Dragnót 135 mm","Ólafsvík"
"Lúða",3,"1321","709584","20.11.2019","Dragnót 135 mm","Ólafsvík"
"Sandkoli",90,"1321","709584","20.11.2019","Dragnót 135 mm","Ólafsvík"
"Skarkoli",729,"1321","709584","20.11.2019","Dragnót 135 mm","Ólafsvík"
"Þorskur",1590,"1321","709584","20.11.2019","Dragnót 135 mm","Ólafsvík"
"Steinbítur",4,"1321","709584","20.11.2019","Dragnót 135 mm","Ólafsvík"
"Þykkvalúra / Sólkoli",23,"1321","709584","20.11.2019","Dragnót 135 mm","Ólafsvík"
"Ýsa",168,"1321","708888","13.11.2019","Dragnót 135 mm","Ólafsvík"
"Langa",3,"1321","708888","13.11.2019","Dragnót 135 mm","Ólafsvík"
"Lúða",13,"1321","708888","13.11.2019","Dragnót 135 mm","Ólafsvík"
"Sandkoli",50,"1321","708888","13.11.2019","Dragnót 135 mm","Ólafsvík"
"Skarkoli",648,"1321","708888","13.11.2019","Dragnót 135 mm","Ólafsvík"
"Þorskur",1802,"1321","708888","13.11.2019","Dragnót 135 mm","Ólafsvík"
"Skötuselur",6,"1321","708888","13.11.2019","Dragnót 135 mm","Ólafsvík"
"Karfi / Gullkarfi",38,"1321","708888","13.11.2019","Dragnót 135 mm","Ólafsvík"
"Þykkvalúra / Sólkoli",61,"1321","708888","13.11.2019","Dragnót 135 mm","Ólafsvík"
"Ýsa",146,"1321","708795","12.11.2019","Dragnót 135 mm","Ólafsvík"
"Langa",5,"1321","708795","12.11.2019","Dragnót 135 mm","Ólafsvík"
"Lúða",4,"1321","708795","12.11.2019","Dragnót 135 mm","Ólafsvík"
"Sandkoli",55,"1321","708795","12.11.2019","Dragnót 135 mm","Ólafsvík"
"Skarkoli",518,"1321","708795","12.11.2019","Dragnót 135 mm","Ólafsvík"
"Þorskur",3787,"1321","708795","12.11.2019","Dragnót 135 mm","Ólafsvík"
"Þykkvalúra / Sólkoli",65,"1321","708795","12.11.2019","Dragnót 135 mm","Ólafsvík"
"Ýsa",133,"1321","708766","11.11.2019","Dragnót 135 mm","Ólafsvík"
"Lúða",33,"1321","708766","11.11.2019","Dragnót 135 mm","Ólafsvík"
"Sandkoli",145,"1321","708766","11.11.2019","Dragnót 135 mm","Ólafsvík"
"Skarkoli",661,"1321","708766","11.11.2019","Dragnót 135 mm","Ólafsvík"
"Þorskur",10049,"1321","708766","11.11.2019","Dragnót 135 mm","Ólafsvík"
"Skötuselur",11,"1321","708766","11.11.2019","Dragnót 135 mm","Ólafsvík"
"Þykkvalúra / Sólkoli",130,"1321","708766","11.11.2019","Dragnót 135 mm","Ólafsvík"
"Lúða",8,"1321","708464","06.11.2019","Dragnót 135 mm","Ólafsvík"
"Sandkoli",222,"1321","708464","06.11.2019","Dragnót 135 mm","Ólafsvík"
"Skarkoli",1905,"1321","708464","06.11.2019","Dragnót 135 mm","Ólafsvík"
"Þorskur",71,"1321","708464","06.11.2019","Dragnót 135 mm","Ólafsvík"
"Steinbítur",6,"1321","708464","06.11.2019","Dragnót 135 mm","Ólafsvík"
"Þykkvalúra / Sólkoli",49,"1321","708464","06.11.2019","Dragnót 135 mm","Ólafsvík"
"Ýsa",18,"1321","708301","05.11.2019","Dragnót 135 mm","Ólafsvík"
"Lúða",65,"1321","708301","05.11.2019","Dragnót 135 mm","Ólafsvík"
"Sandkoli",40,"1321","708301","05.11.2019","Dragnót 135 mm","Ólafsvík"
"Skarkoli",502,"1321","708301","05.11.2019","Dragnót 135 mm","Ólafsvík"
"Þorskur",483,"1321","708301","05.11.2019","Dragnót 135 mm","Ólafsvík"
"Steinbítur",9,"1321","708301","05.11.2019","Dragnót 135 mm","Ólafsvík"
"Karfi / Gullkarfi",34,"1321","708301","05.11.2019","Dragnót 135 mm","Ólafsvík"
"Þykkvalúra / Sólkoli",41,"1321","708301","05.11.2019","Dragnót 135 mm","Ólafsvík"
"Ýsa",19,"1321","708181","04.11.2019","Dragnót 135 mm","Ólafsvík"
"Lúða",16,"1321","708181","04.11.2019","Dragnót 135 mm","Ólafsvík"
"Sandkoli",222,"1321","708181","04.11.2019","Dragnót 135 mm","Ólafsvík"
"Skarkoli",1880,"1321","708181","04.11.2019","Dragnót 135 mm","Ólafsvík"
"Þorskur",68,"1321","708181","04.11.2019","Dragnót 135 mm","Ólafsvík"
"Þykkvalúra / Sólkoli",24,"1321","708181","04.11.2019","Dragnót 135 mm","Ólafsvík"
"Lúða",41,"1321","707759","30.10.2019","Dragnót 135 mm","Ólafsvík"
"Sandkoli",309,"1321","707759","30.10.2019","Dragnót 135 mm","Ólafsvík"
"Skarkoli",6917,"1321","707759","30.10.2019","Dragnót 135 mm","Ólafsvík"
"Þorskur",26,"1321","707759","30.10.2019","Dragnót 135 mm","Ólafsvík"
"Þykkvalúra / Sólkoli",78,"1321","707759","30.10.2019","Dragnót 135 mm","Ólafsvík"
"Sandkoli",137,"1321","707657","29.10.2019","Dragnót 135 mm","Ólafsvík"
"Skarkoli",4818,"1321","707657","29.10.2019","Dragnót 135 mm","Ólafsvík"
"Þorskur",8,"1321","707657","29.10.2019","Dragnót 135 mm","Ólafsvík"
"Þykkvalúra / Sólkoli",59,"1321","707657","29.10.2019","Dragnót 135 mm","Ólafsvík"
"Ýsa",67,"1321","706347","09.10.2019","Dragnót 135 mm","Ólafsvík"
"Sandkoli",64,"1321","706347","09.10.2019","Dragnót 135 mm","Ólafsvík"
"Skarkoli",7645,"1321","706347","09.10.2019","Dragnót 135 mm","Ólafsvík"
"Þorskur",6265,"1321","706347","09.10.2019","Dragnót 135 mm","Ólafsvík"
"Steinbítur",31,"1321","706347","09.10.2019","Dragnót 135 mm","Ólafsvík"
"Þykkvalúra / Sólkoli",20,"1321","706347","09.10.2019","Dragnót 135 mm","Ólafsvík"
"Ýsa",6,"1321","705986","03.10.2019","Dragnót 135 mm","Ólafsvík"
"Sandkoli",152,"1321","705986","03.10.2019","Dragnót 135 mm","Ólafsvík"
"Skarkoli",2517,"1321","705986","03.10.2019","Dragnót 135 mm","Ólafsvík"
"Þorskur",13,"1321","705986","03.10.2019","Dragnót 135 mm","Ólafsvík"
"Steinbítur",21,"1321","705986","03.10.2019","Dragnót 135 mm","Ólafsvík"
"Þykkvalúra / Sólkoli",57,"1321","705986","03.10.2019","Dragnót 135 mm","Ólafsvík"
"Ýsa",36,"1321","705800","02.10.2019","Dragnót 135 mm","Ólafsvík"
"Sandkoli",126,"1321","705800","02.10.2019","Dragnót 135 mm","Ólafsvík"
"Skarkoli",3649,"1321","705800","02.10.2019","Dragnót 135 mm","Ólafsvík"
"Þorskur",163,"1321","705800","02.10.2019","Dragnót 135 mm","Ólafsvík"
"Steinbítur",17,"1321","705800","02.10.2019","Dragnót 135 mm","Ólafsvík"
"Þykkvalúra / Sólkoli",114,"1321","705800","02.10.2019","Dragnót 135 mm","Ólafsvík"
"Ýsa",107,"1321","705619","01.10.2019","Dragnót 135 mm","Ólafsvík"
"Sandkoli",89,"1321","705619","01.10.2019","Dragnót 135 mm","Ólafsvík"
"Skarkoli",2112,"1321","705619","01.10.2019","Dragnót 135 mm","Ólafsvík"
"Þorskur",395,"1321","705619","01.10.2019","Dragnót 135 mm","Ólafsvík"
"Steinbítur",33,"1321","705619","01.10.2019","Dragnót 135 mm","Ólafsvík"
"Þykkvalúra / Sólkoli",24,"1321","705619","01.10.2019","Dragnót 135 mm","Ólafsvík"
"Ýsa",79,"1321","705404","30.09.2019","Dragnót 135 mm","Ólafsvík"
"Sandkoli",63,"1321","705404","30.09.2019","Dragnót 135 mm","Ólafsvík"
"Skarkoli",2201,"1321","705404","30.09.2019","Dragnót 135 mm","Ólafsvík"
"Þorskur",214,"1321","705404","30.09.2019","Dragnót 135 mm","Ólafsvík"
"Steinbítur",30,"1321","705404","30.09.2019","Dragnót 135 mm","Ólafsvík"
"Þykkvalúra / Sólkoli",107,"1321","705404","30.09.2019","Dragnót 135 mm","Ólafsvík"
"Ufsi",204,"1321","705010","25.09.2019","Dragnót 135 mm","Ólafsvík"
"Ýsa",70,"1321","705010","25.09.2019","Dragnót 135 mm","Ólafsvík"
"Langa",45,"1321","705010","25.09.2019","Dragnót 135 mm","Ólafsvík"
"Þorskur",1065,"1321","705010","25.09.2019","Dragnót 135 mm","Ólafsvík"
"Blálanga",101,"1321","705010","25.09.2019","Dragnót 135 mm","Ólafsvík"
"Langlúra",27,"1321","705010","25.09.2019","Dragnót 135 mm","Ólafsvík"
"Steinbítur",2,"1321","705010","25.09.2019","Dragnót 135 mm","Ólafsvík"
"Karfi / Gullkarfi",2895,"1321","705010","25.09.2019","Dragnót 135 mm","Ólafsvík"
"Þykkvalúra / Sólkoli",28,"1321","705010","25.09.2019","Dragnót 135 mm","Ólafsvík"
"Ufsi",148,"1321","704848","24.09.2019","Dragnót 135 mm","Ólafsvík"
"Ýsa",29,"1321","704848","24.09.2019","Dragnót 135 mm","Ólafsvík"
"Langa",41,"1321","704848","24.09.2019","Dragnót 135 mm","Ólafsvík"
"Þorskur",751,"1321","704848","24.09.2019","Dragnót 135 mm","Ólafsvík"
"Blálanga",243,"1321","704848","24.09.2019","Dragnót 135 mm","Ólafsvík"
"Langlúra",28,"1321","704848","24.09.2019","Dragnót 135 mm","Ólafsvík"
"Karfi / Gullkarfi",916,"1321","704848","24.09.2019","Dragnót 135 mm","Ólafsvík"
"Þykkvalúra / Sólkoli",7,"1321","704848","24.09.2019","Dragnót 135 mm","Ólafsvík"
"Ýsa",46,"1321","704663","23.09.2019","Dragnót 135 mm","Ólafsvík"
"Sandkoli",140,"1321","704663","23.09.2019","Dragnót 135 mm","Ólafsvík"
"Skarkoli",2920,"1321","704663","23.09.2019","Dragnót 135 mm","Ólafsvík"
"Þorskur",50,"1321","704663","23.09.2019","Dragnót 135 mm","Ólafsvík"
"Steinbítur",72,"1321","704663","23.09.2019","Dragnót 135 mm","Ólafsvík"
"Þykkvalúra / Sólkoli",428,"1321","704663","23.09.2019","Dragnót 135 mm","Ólafsvík"
"Ýsa",105,"1321","704342","19.09.2019","Dragnót 135 mm","Ólafsvík"
"Sandkoli",74,"1321","704342","19.09.2019","Dragnót 135 mm","Ólafsvík"
"Skarkoli",5222,"1321","704342","19.09.2019","Dragnót 135 mm","Ólafsvík"
"Þorskur",539,"1321","704342","19.09.2019","Dragnót 135 mm","Ólafsvík"
"Steinbítur",79,"1321","704342","19.09.2019","Dragnót 135 mm","Ólafsvík"
"Þykkvalúra / Sólkoli",568,"1321","704342","19.09.2019","Dragnót 135 mm","Ólafsvík"
"Ufsi",18,"1321","704184","18.09.2019","Dragnót 135 mm","Ólafsvík"
