"Fisktegund","¶slëgt","skip","id","date","gear","harbour"
"çorskur",119773,"1833","514225","03.05.2016","Botnvarpa","Sauå†rkr¢kur"
"Steinb°tur",159,"1833","514225","03.05.2016","Botnvarpa","Sauå†rkr¢kur"
"Karfi / Gullkarfi",1983,"1833","514225","03.05.2016","Botnvarpa","Sauå†rkr¢kur"
"çykkval£ra / S¢lkoli",75,"1833","514225","03.05.2016","Botnvarpa","Sauå†rkr¢kur"
"Ufsi",7338,"1833","512976","27.04.2016","Botnvarpa","Sauå†rkr¢kur"
"ósa",51518,"1833","512976","27.04.2016","Botnvarpa","Sauå†rkr¢kur"
"Langa",18,"1833","512976","27.04.2016","Botnvarpa","Sauå†rkr¢kur"
"Hlòri",113,"1833","512976","27.04.2016","Botnvarpa","Sauå†rkr¢kur"
"L£åa",12,"1833","512976","27.04.2016","Botnvarpa","Sauå†rkr¢kur"
"çorskur",156740,"1833","512976","27.04.2016","Botnvarpa","Sauå†rkr¢kur"
"Steinb°tur",151,"1833","512976","27.04.2016","Botnvarpa","Sauå†rkr¢kur"
"Karfi / Gullkarfi",5712,"1833","512976","27.04.2016","Botnvarpa","Sauå†rkr¢kur"
"çykkval£ra / S¢lkoli",5,"1833","512976","27.04.2016","Botnvarpa","Sauå†rkr¢kur"
"Ufsi",31320,"1833","511246","19.04.2016","Botnvarpa","Sauå†rkr¢kur"
"ósa",41410,"1833","511246","19.04.2016","Botnvarpa","Sauå†rkr¢kur"
"Hlòri",806,"1833","511246","19.04.2016","Botnvarpa","Sauå†rkr¢kur"
"çorskur",87800,"1833","511246","19.04.2016","Botnvarpa","Sauå†rkr¢kur"
"Steinb°tur",58,"1833","511246","19.04.2016","Botnvarpa","Sauå†rkr¢kur"
"Karfi / Gullkarfi",3948,"1833","511246","19.04.2016","Botnvarpa","Sauå†rkr¢kur"
"Ufsi",854,"1833","510560","13.04.2016","Botnvarpa","Sauå†rkr¢kur"
"ósa",34107,"1833","510560","13.04.2016","Botnvarpa","Sauå†rkr¢kur"
"Hlòri",179,"1833","510560","13.04.2016","Botnvarpa","Sauå†rkr¢kur"
"Skarkoli",74,"1833","510560","13.04.2016","Botnvarpa","Sauå†rkr¢kur"
"çorskur",152208,"1833","510560","13.04.2016","Botnvarpa","Sauå†rkr¢kur"
"Steinb°tur",990,"1833","510560","13.04.2016","Botnvarpa","Sauå†rkr¢kur"
"Karfi / Gullkarfi",6916,"1833","510560","13.04.2016","Botnvarpa","Sauå†rkr¢kur"
"çykkval£ra / S¢lkoli",100,"1833","510560","13.04.2016","Botnvarpa","Sauå†rkr¢kur"
"Ufsi",11288,"1833","509317","06.04.2016","Botnvarpa","Sauå†rkr¢kur"
"ósa",25076,"1833","509317","06.04.2016","Botnvarpa","Sauå†rkr¢kur"
"Hlòri",540,"1833","509317","06.04.2016","Botnvarpa","Sauå†rkr¢kur"
"L£åa",33,"1833","509317","06.04.2016","Botnvarpa","Sauå†rkr¢kur"
"Skarkoli",58,"1833","509317","06.04.2016","Botnvarpa","Sauå†rkr¢kur"
"çorskur",131412,"1833","509317","06.04.2016","Botnvarpa","Sauå†rkr¢kur"
"Steinb°tur",272,"1833","509317","06.04.2016","Botnvarpa","Sauå†rkr¢kur"
"Karfi / Gullkarfi",8783,"1833","509317","06.04.2016","Botnvarpa","Sauå†rkr¢kur"
"çykkval£ra / S¢lkoli",43,"1833","509317","06.04.2016","Botnvarpa","Sauå†rkr¢kur"
"Ufsi",3664,"1833","508071","30.03.2016","Botnvarpa","Sauå†rkr¢kur"
"ósa",1783,"1833","508071","30.03.2016","Botnvarpa","Sauå†rkr¢kur"
"Hlòri",53,"1833","508071","30.03.2016","Botnvarpa","Sauå†rkr¢kur"
"çorskur",123077,"1833","508071","30.03.2016","Botnvarpa","Sauå†rkr¢kur"
"Skîtuselur",2,"1833","508071","30.03.2016","Botnvarpa","Sauå†rkr¢kur"
"Steinb°tur",306,"1833","508071","30.03.2016","Botnvarpa","Sauå†rkr¢kur"
"Karfi / Gullkarfi",18216,"1833","508071","30.03.2016","Botnvarpa","Sauå†rkr¢kur"
"çykkval£ra / S¢lkoli",343,"1833","508071","30.03.2016","Botnvarpa","Sauå†rkr¢kur"
"Ufsi",21288,"1833","507348","21.03.2016","Botnvarpa","Sauå†rkr¢kur"
"ósa",28070,"1833","507348","21.03.2016","Botnvarpa","Sauå†rkr¢kur"
"Langa",14,"1833","507348","21.03.2016","Botnvarpa","Sauå†rkr¢kur"
"Hlòri",46,"1833","507348","21.03.2016","Botnvarpa","Sauå†rkr¢kur"
