"Fisktegund","¶slëgt","skip","id","date","gear","harbour"
"Langa",5,"1028","595234","22.08.2017","Dragn¢t 135 mm","Bolungarv°k"
"L£åa",13,"1028","595234","22.08.2017","Dragn¢t 135 mm","Bolungarv°k"
"Skarkoli",548,"1028","595234","22.08.2017","Dragn¢t 135 mm","Bolungarv°k"
"çorskur",5105,"1028","595234","22.08.2017","Dragn¢t 135 mm","Bolungarv°k"
"Steinb°tur",122,"1028","595234","22.08.2017","Dragn¢t 135 mm","Bolungarv°k"
"Karfi / Gullkarfi",75,"1028","595234","22.08.2017","Dragn¢t 135 mm","Bolungarv°k"
"çykkval£ra / S¢lkoli",72,"1028","595234","22.08.2017","Dragn¢t 135 mm","Bolungarv°k"
"Skarkoli",2396,"1028","594988","21.08.2017","Dragn¢t 135 mm","Bolungarv°k"
"çorskur",6104,"1028","594988","21.08.2017","Dragn¢t 135 mm","Bolungarv°k"
"Steinb°tur",66,"1028","594988","21.08.2017","Dragn¢t 135 mm","Bolungarv°k"
"Ufsi",302,"1028","594488","17.08.2017","Dragn¢t 135 mm","Rif"
"ósa",680,"1028","594488","17.08.2017","Dragn¢t 135 mm","Rif"
"L£åa",117,"1028","594488","17.08.2017","Dragn¢t 135 mm","Rif"
"Skarkoli",3025,"1028","594488","17.08.2017","Dragn¢t 135 mm","Rif"
"çorskur",13056,"1028","594488","17.08.2017","Dragn¢t 135 mm","Rif"
"Steinb°tur",453,"1028","594488","17.08.2017","Dragn¢t 135 mm","Rif"
"Karfi / Gullkarfi",3,"1028","594488","17.08.2017","Dragn¢t 135 mm","Rif"
"çykkval£ra / S¢lkoli",8,"1028","594488","17.08.2017","Dragn¢t 135 mm","Rif"
"Ufsi",12,"1028","593656","15.08.2017","Dragn¢t 135 mm","Rif"
"ósa",21,"1028","593656","15.08.2017","Dragn¢t 135 mm","Rif"
"L£åa",78,"1028","593656","15.08.2017","Dragn¢t 135 mm","Rif"
"Skarkoli",1366,"1028","593656","15.08.2017","Dragn¢t 135 mm","Rif"
"çorskur",3207,"1028","593656","15.08.2017","Dragn¢t 135 mm","Rif"
"Steinb°tur",17,"1028","593656","15.08.2017","Dragn¢t 135 mm","Rif"
"Karfi / Gullkarfi",8,"1028","593656","15.08.2017","Dragn¢t 135 mm","Rif"
"çykkval£ra / S¢lkoli",2,"1028","593656","15.08.2017","Dragn¢t 135 mm","Rif"
"Ufsi",1,"1028","589114","28.07.2017","Dragn¢t 135 mm","Rif"
"ósa",440,"1028","589114","28.07.2017","Dragn¢t 135 mm","Rif"
"L£åa",51,"1028","589114","28.07.2017","Dragn¢t 135 mm","Rif"
"Skarkoli",1742,"1028","589114","28.07.2017","Dragn¢t 135 mm","Rif"
"çorskur",2506,"1028","589114","28.07.2017","Dragn¢t 135 mm","Rif"
"Steinb°tur",193,"1028","589114","28.07.2017","Dragn¢t 135 mm","Rif"
"Karfi / Gullkarfi",95,"1028","589114","28.07.2017","Dragn¢t 135 mm","Rif"
"çykkval£ra / S¢lkoli",78,"1028","589114","28.07.2017","Dragn¢t 135 mm","Rif"
"ósa",760,"1028","589067","27.07.2017","Dragn¢t 135 mm","Rif"
"Skarkoli",7,"1028","589067","27.07.2017","Dragn¢t 135 mm","Rif"
"çorskur",165,"1028","589067","27.07.2017","Dragn¢t 135 mm","Rif"
"Langl£ra",622,"1028","589067","27.07.2017","Dragn¢t 135 mm","Rif"
"Karfi / Gullkarfi",32,"1028","589067","27.07.2017","Dragn¢t 135 mm","Rif"
"çykkval£ra / S¢lkoli",2,"1028","589067","27.07.2017","Dragn¢t 135 mm","Rif"
"Ufsi",79,"1028","568061","05.05.2017","Net","Rif"
"ósa",20,"1028","568061","05.05.2017","Net","Rif"
"Langa",56,"1028","568061","05.05.2017","Net","Rif"
"Skarkoli",558,"1028","568061","05.05.2017","Net","Rif"
"çorskur",18149,"1028","568061","05.05.2017","Net","Rif"
"Karfi / Gullkarfi",2,"1028","568061","05.05.2017","Net","Rif"
"Ufsi",117,"1028","567540","04.05.2017","Net","Rif"
"ósa",6,"1028","567540","04.05.2017","Net","Rif"
"Langa",51,"1028","567540","04.05.2017","Net","Rif"
"Skarkoli",487,"1028","567540","04.05.2017","Net","Rif"
"çorskur",14545,"1028","567540","04.05.2017","Net","Rif"
"Karfi / Gullkarfi",2,"1028","567540","04.05.2017","Net","Rif"
"Ufsi",273,"1028","567087","03.05.2017","Net","Rif"
"ósa",8,"1028","567087","03.05.2017","Net","Rif"
"Langa",25,"1028","567087","03.05.2017","Net","Rif"
"Skarkoli",152,"1028","567087","03.05.2017","Net","Rif"
"çorskur",20655,"1028","567087","03.05.2017","Net","Rif"
"Ufsi",113,"1028","566956","02.05.2017","Net","¶lafsv°k"
"Langa",50,"1028","566956","02.05.2017","Net","¶lafsv°k"
"Skarkoli",157,"1028","566956","02.05.2017","Net","¶lafsv°k"
"çorskur",20664,"1028","566956","02.05.2017","Net","¶lafsv°k"
"Ufsi",320,"1028","566393","27.04.2017","Net","Rif"
"ósa",54,"1028","566393","27.04.2017","Net","Rif"
"Langa",178,"1028","566393","27.04.2017","Net","Rif"
"Skarkoli",536,"1028","566393","27.04.2017","Net","Rif"
"çorskur",18237,"1028","566393","27.04.2017","Net","Rif"
"Karfi / Gullkarfi",8,"1028","566393","27.04.2017","Net","Rif"
"Ufsi",308,"1028","566203","26.04.2017","Net","Rif"
"ósa",21,"1028","566203","26.04.2017","Net","Rif"
"Langa",64,"1028","566203","26.04.2017","Net","Rif"
"Skarkoli",424,"1028","566203","26.04.2017","Net","Rif"
"çorskur",7915,"1028","566203","26.04.2017","Net","Rif"
"Steinb°tur",7,"1028","566203","26.04.2017","Net","Rif"
"Karfi / Gullkarfi",9,"1028","566203","26.04.2017","Net","Rif"
"Ufsi",227,"1028","565987","25.04.2017","Net","Rif"
"ósa",62,"1028","565987","25.04.2017","Net","Rif"
"Langa",188,"1028","565987","25.04.2017","Net","Rif"
"Skarkoli",757,"1028","565987","25.04.2017","Net","Rif"
"çorskur",17313,"1028","565987","25.04.2017","Net","Rif"
"Karfi / Gullkarfi",12,"1028","565987","25.04.2017","Net","Rif"
"Ufsi",163,"1028","565809","24.04.2017","Net","Rif"
"ósa",42,"1028","565809","24.04.2017","Net","Rif"
"Langa",58,"1028","565809","24.04.2017","Net","Rif"
"Skarkoli",987,"1028","565809","24.04.2017","Net","Rif"
"çorskur",11735,"1028","565809","24.04.2017","Net","Rif"
"Karfi / Gullkarfi",6,"1028","565809","24.04.2017","Net","Rif"
"Ufsi",180,"1028","565585","23.04.2017","Net","Rif"
"ósa",40,"1028","565585","23.04.2017","Net","Rif"
"Langa",145,"1028","565585","23.04.2017","Net","Rif"
"Skarkoli",1927,"1028","565585","23.04.2017","Net","Rif"
"çorskur",14824,"1028","565585","23.04.2017","Net","Rif"
"Steinb°tur",2,"1028","565585","23.04.2017","Net","Rif"
"Karfi / Gullkarfi",12,"1028","565585","23.04.2017","Net","Rif"
"çykkval£ra / S¢lkoli",1,"1028","565585","23.04.2017","Net","Rif"
"Ufsi",95,"1028","565314","22.04.2017","Net","Rif"
"ósa",104,"1028","565314","22.04.2017","Net","Rif"
"Langa",71,"1028","565314","22.04.2017","Net","Rif"
"Skarkoli",667,"1028","565314","22.04.2017","Net","Rif"
"çorskur",7850,"1028","565314","22.04.2017","Net","Rif"
"Skîtuselur",3,"1028","565314","22.04.2017","Net","Rif"
"Steinb°tur",11,"1028","565314","22.04.2017","Net","Rif"
"Karfi / Gullkarfi",13,"1028","565314","22.04.2017","Net","Rif"
"çykkval£ra / S¢lkoli",1,"1028","565314","22.04.2017","Net","Rif"
"Ufsi",3813,"1028","564191","10.04.2017","Net","Sandgeråi"
"ósa",12,"1028","564191","10.04.2017","Net","Sandgeråi"
"Keila",76,"1028","564191","10.04.2017","Net","Sandgeråi"
"Langa",583,"1028","564191","10.04.2017","Net","Sandgeråi"
"çorskur",12204,"1028","564191","10.04.2017","Net","Sandgeråi"
"Karfi / Gullkarfi",3,"1028","564191","10.04.2017","Net","Sandgeråi"
"Ufsi",252,"1028","564040","09.04.2017","Net","Sandgeråi"
"ósa",24,"1028","564040","09.04.2017","Net","Sandgeråi"
"Keila",31,"1028","564040","09.04.2017","Net","Sandgeråi"
"Langa",523,"1028","564040","09.04.2017","Net","Sandgeråi"
"Skarkoli",12,"1028","564040","09.04.2017","Net","Sandgeråi"
"çorskur",15219,"1028","564040","09.04.2017","Net","Sandgeråi"
"Karfi / Gullkarfi",9,"1028","564040","09.04.2017","Net","Sandgeråi"
"Ufsi",102,"1028","564175","08.04.2017","Net","Sandgeråi"
"ósa",277,"1028","564175","08.04.2017","Net","Sandgeråi"
"Langa",298,"1028","564175","08.04.2017","Net","Sandgeråi"
"Skarkoli",221,"1028","564175","08.04.2017","Net","Sandgeråi"
"çorskur",24639,"1028","564175","08.04.2017","Net","Sandgeråi"
"Gr†sleppa",18,"1028","564175","08.04.2017","Net","Sandgeråi"
"Ufsi",186,"1028","564176","07.04.2017","Net","Sandgeråi"
"ósa",275,"1028","564176","07.04.2017","Net","Sandgeråi"
"Langa",158,"1028","564176","07.04.2017","Net","Sandgeråi"
"Skarkoli",254,"1028","564176","07.04.2017","Net","Sandgeråi"
"çorskur",14724,"1028","564176","07.04.2017","Net","Sandgeråi"
"Gr†sleppa",10,"1028","564176","07.04.2017","Net","Sandgeråi"
"Steinb°tur",11,"1028","564176","07.04.2017","Net","Sandgeråi"
"Ufsi",93,"1028","564174","06.04.2017","Net","Sandgeråi"
"ósa",71,"1028","564174","06.04.2017","Net","Sandgeråi"
"Langa",123,"1028","564174","06.04.2017","Net","Sandgeråi"
"Skarkoli",150,"1028","564174","06.04.2017","Net","Sandgeråi"
"çorskur",18681,"1028","564174","06.04.2017","Net","Sandgeråi"
"Gr†sleppa",25,"1028","564174","06.04.2017","Net","Sandgeråi"
"Steinb°tur",7,"1028","564174","06.04.2017","Net","Sandgeråi"
"Karfi / Gullkarfi",3,"1028","564174","06.04.2017","Net","Sandgeråi"
"Ufsi",746,"1028","563722","05.04.2017","Net","Reykjav°k"
"ósa",610,"1028","563722","05.04.2017","Net","Reykjav°k"
"Langa",44,"1028","563722","05.04.2017","Net","Reykjav°k"
"Skarkoli",51,"1028","563722","05.04.2017","Net","Reykjav°k"
"çorskur",39914,"1028","563722","05.04.2017","Net","Reykjav°k"
"Gr†sleppa",6,"1028","563722","05.04.2017","Net","Reykjav°k"
"Steinb°tur",7,"1028","563722","05.04.2017","Net","Reykjav°k"
"Karfi / Gullkarfi",29,"1028","563722","05.04.2017","Net","Reykjav°k"
"Ufsi",344,"1028","563629","04.04.2017","Net","Reykjav°k"
"ósa",619,"1028","563629","04.04.2017","Net","Reykjav°k"
"Langa",179,"1028","563629","04.04.2017","Net","Reykjav°k"
"Skarkoli",47,"1028","563629","04.04.2017","Net","Reykjav°k"
"çorskur",33557,"1028","563629","04.04.2017","Net","Reykjav°k"
"Gr†sleppa",12,"1028","563629","04.04.2017","Net","Reykjav°k"
"Steinb°tur",12,"1028","563629","04.04.2017","Net","Reykjav°k"
"Karfi / Gullkarfi",24,"1028","563629","04.04.2017","Net","Reykjav°k"
"Ufsi",486,"1028","563676","03.04.2017","Net","Reykjav°k"
"ósa",580,"1028","563676","03.04.2017","Net","Reykjav°k"
"Langa",244,"1028","563676","03.04.2017","Net","Reykjav°k"
"Skarkoli",16,"1028","563676","03.04.2017","Net","Reykjav°k"
"çorskur",20793,"1028","563676","03.04.2017","Net","Reykjav°k"
"Rauåmagi",1,"1028","563676","03.04.2017","Net","Reykjav°k"
"Gr†sleppa",8,"1028","563676","03.04.2017","Net","Reykjav°k"
"Skîtuselur",13,"1028","563676","03.04.2017","Net","Reykjav°k"
"Steinb°tur",16,"1028","563676","03.04.2017","Net","Reykjav°k"
"Karfi / Gullkarfi",28,"1028","563676","03.04.2017","Net","Reykjav°k"
"Ufsi",1132,"1028","563301","01.04.2017","Net","Rif"
"ósa",1312,"1028","563301","01.04.2017","Net","Rif"
"Langa",130,"1028","563301","01.04.2017","Net","Rif"
"Sandkoli",11,"1028","563301","01.04.2017","Net","Rif"
"Skarkoli",36,"1028","563301","01.04.2017","Net","Rif"
"çorskur",34031,"1028","563301","01.04.2017","Net","Rif"
"Rauåmagi",1,"1028","563301","01.04.2017","Net","Rif"
"Gr†sleppa",29,"1028","563301","01.04.2017","Net","Rif"
"Steinb°tur",36,"1028","563301","01.04.2017","Net","Rif"
"Ufsi",2889,"1028","563122","31.03.2017","Net","Rif"
"ósa",395,"1028","563122","31.03.2017","Net","Rif"
"Langa",150,"1028","563122","31.03.2017","Net","Rif"
"Sandkoli",2,"1028","563122","31.03.2017","Net","Rif"
"Skarkoli",21,"1028","563122","31.03.2017","Net","Rif"
"çorskur",27406,"1028","563122","31.03.2017","Net","Rif"
"Gr†sleppa",41,"1028","563122","31.03.2017","Net","Rif"
"Steinb°tur",16,"1028","563122","31.03.2017","Net","Rif"
"Karfi / Gullkarfi",7,"1028","563122","31.03.2017","Net","Rif"
"ósa",20,"1028","561998","23.03.2017","Net","Rif"
"çorskur",11363,"1028","561998","23.03.2017","Net","Rif"
"Skîtuselur",12,"1028","561998","23.03.2017","Net","Rif"
"ósa",102,"1028","561806","22.03.2017","Net","Rif"
"Langa",13,"1028","561806","22.03.2017","Net","Rif"
"Skarkoli",4,"1028","561806","22.03.2017","Net","Rif"
"çorskur",26063,"1028","561806","22.03.2017","Net","Rif"
"Karfi / Gullkarfi",1,"1028","561806","22.03.2017","Net","Rif"
"çykkval£ra / S¢lkoli",2,"1028","561806","22.03.2017","Net","Rif"
"Ufsi",10,"1028","561590","21.03.2017","Net","Rif"
"ósa",185,"1028","561590","21.03.2017","Net","Rif"
"Langa",14,"1028","561590","21.03.2017","Net","Rif"
"Skarkoli",2,"1028","561590","21.03.2017","Net","Rif"
"çorskur",28926,"1028","561590","21.03.2017","Net","Rif"
"Rauåmagi",1,"1028","561590","21.03.2017","Net","Rif"
"Karfi / Gullkarfi",3,"1028","561590","21.03.2017","Net","Rif"
"ósa",98,"1028","561471","20.03.2017","Net","Rif"
"Skarkoli",15,"1028","561471","20.03.2017","Net","Rif"
"çorskur",19745,"1028","561471","20.03.2017","Net","Rif"
"Karfi / Gullkarfi",3,"1028","561471","20.03.2017","Net","Rif"
"çykkval£ra / S¢lkoli",3,"1028","561471","20.03.2017","Net","Rif"
"Ufsi",6,"1028","561146","16.03.2017","Net","Rif"
"ósa",177,"1028","561146","16.03.2017","Net","Rif"
"Langa",35,"1028","561146","16.03.2017","Net","Rif"
"Skarkoli",51,"1028","561146","16.03.2017","Net","Rif"
"çorskur",23314,"1028","561146","16.03.2017","Net","Rif"
"Rauåmagi",3,"1028","561146","16.03.2017","Net","Rif"
"Steinb°tur",2,"1028","561146","16.03.2017","Net","Rif"
"Karfi / Gullkarfi",9,"1028","561146","16.03.2017","Net","Rif"
"çykkval£ra / S¢lkoli",4,"1028","561146","16.03.2017","Net","Rif"
"Ufsi",7,"1028","560992","15.03.2017","Net","Rif"
"ósa",146,"1028","560992","15.03.2017","Net","Rif"
"Langa",30,"1028","560992","15.03.2017","Net","Rif"
"Skarkoli",11,"1028","560992","15.03.2017","Net","Rif"
"çorskur",15529,"1028","560992","15.03.2017","Net","Rif"
"Karfi / Gullkarfi",4,"1028","560992","15.03.2017","Net","Rif"
"Ufsi",8,"1028","560884","14.03.2017","Net","Rif"
"ósa",67,"1028","560884","14.03.2017","Net","Rif"
"Langa",14,"1028","560884","14.03.2017","Net","Rif"
"Skarkoli",61,"1028","560884","14.03.2017","Net","Rif"
"çorskur",30677,"1028","560884","14.03.2017","Net","Rif"
"Rauåmagi",1,"1028","560884","14.03.2017","Net","Rif"
"Karfi / Gullkarfi",6,"1028","560884","14.03.2017","Net","Rif"
"Ufsi",8,"1028","560735","13.03.2017","Net","Rif"
"ósa",21,"1028","560735","13.03.2017","Net","Rif"
"Skarkoli",46,"1028","560735","13.03.2017","Net","Rif"
"çorskur",16504,"1028","560735","13.03.2017","Net","Rif"
"Langl£ra",2,"1028","560735","13.03.2017","Net","Rif"
"Rauåmagi",7,"1028","560735","13.03.2017","Net","Rif"
"Karfi / Gullkarfi",3,"1028","560735","13.03.2017","Net","Rif"
"ósa",18,"1028","560413","09.03.2017","Net","Rif"
"Skarkoli",14,"1028","560413","09.03.2017","Net","Rif"
"çorskur",11138,"1028","560413","09.03.2017","Net","Rif"
"Karfi / Gullkarfi",2,"1028","560413","09.03.2017","Net","Rif"
"Ufsi",11,"1028","560262","08.03.2017","Net","Rif"
"ósa",21,"1028","560262","08.03.2017","Net","Rif"
"Skarkoli",41,"1028","560262","08.03.2017","Net","Rif"
"çorskur",14646,"1028","560262","08.03.2017","Net","Rif"
"Skîtuselur",2,"1028","560262","08.03.2017","Net","Rif"
"Karfi / Gullkarfi",3,"1028","560262","08.03.2017","Net","Rif"
"ósa",32,"1028","560065","07.03.2017","Net","Rif"
"Langa",9,"1028","560065","07.03.2017","Net","Rif"
"Skarkoli",54,"1028","560065","07.03.2017","Net","Rif"
"çorskur",17949,"1028","560065","07.03.2017","Net","Rif"
"Rauåmagi",1,"1028","560065","07.03.2017","Net","Rif"
"Karfi / Gullkarfi",3,"1028","560065","07.03.2017","Net","Rif"
"Ufsi",20,"1028","559920","06.03.2017","Net","Rif"
"ósa",6,"1028","559920","06.03.2017","Net","Rif"
"Langa",20,"1028","559920","06.03.2017","Net","Rif"
"Skarkoli",14,"1028","559920","06.03.2017","Net","Rif"
"çorskur",28106,"1028","559920","06.03.2017","Net","Rif"
"Karfi / Gullkarfi",3,"1028","559920","06.03.2017","Net","Rif"
"Ufsi",46,"1028","559675","03.03.2017","Net","Rif"
"ósa",58,"1028","559675","03.03.2017","Net","Rif"
"Skarkoli",74,"1028","559675","03.03.2017","Net","Rif"
"çorskur",10980,"1028","559675","03.03.2017","Net","Rif"
"Karfi / Gullkarfi",1,"1028","559675","03.03.2017","Net","Rif"
"çykkval£ra / S¢lkoli",2,"1028","559675","03.03.2017","Net","Rif"
"Ufsi",77,"1028","559513","02.03.2017","Net","Rif"
"ósa",80,"1028","559513","02.03.2017","Net","Rif"
"Skarkoli",162,"1028","559513","02.03.2017","Net","Rif"
"çorskur",41215,"1028","559513","02.03.2017","Net","Rif"
"Rauåmagi",4,"1028","559513","02.03.2017","Net","Rif"
"Karfi / Gullkarfi",4,"1028","559513","02.03.2017","Net","Rif"
"çykkval£ra / S¢lkoli",2,"1028","559513","02.03.2017","Net","Rif"
"Ufsi",101,"1028","559302","01.03.2017","Net","Rif"
"ósa",151,"1028","559302","01.03.2017","Net","Rif"
"Sandkoli",2,"1028","559302","01.03.2017","Net","Rif"
"Skarkoli",302,"1028","559302","01.03.2017","Net","Rif"
"çorskur",10035,"1028","559302","01.03.2017","Net","Rif"
"Skîtuselur",6,"1028","559302","01.03.2017","Net","Rif"
"Steinb°tur",6,"1028","559302","01.03.2017","Net","Rif"
"Karfi / Gullkarfi",8,"1028","559302","01.03.2017","Net","Rif"
"Ufsi",136,"1028","559137","28.02.2017","Net","Rif"
"ósa",156,"1028","559137","28.02.2017","Net","Rif"
"Langa",44,"1028","559137","28.02.2017","Net","Rif"
"Sandkoli",2,"1028","559137","28.02.2017","Net","Rif"
"Skarkoli",138,"1028","559137","28.02.2017","Net","Rif"
"çorskur",15663,"1028","559137","28.02.2017","Net","Rif"
"Langl£ra",1,"1028","559137","28.02.2017","Net","Rif"
"Rauåmagi",6,"1028","559137","28.02.2017","Net","Rif"
"Steinb°tur",12,"1028","559137","28.02.2017","Net","Rif"
"Karfi / Gullkarfi",6,"1028","559137","28.02.2017","Net","Rif"
"çykkval£ra / S¢lkoli",3,"1028","559137","28.02.2017","Net","Rif"
"Ufsi",43,"1028","559021","27.02.2017","Net","Rif"
"ósa",105,"1028","559021","27.02.2017","Net","Rif"
"Langa",19,"1028","559021","27.02.2017","Net","Rif"
"Skarkoli",84,"1028","559021","27.02.2017","Net","Rif"
"çorskur",14124,"1028","559021","27.02.2017","Net","Rif"
"Rauåmagi",8,"1028","559021","27.02.2017","Net","Rif"
"Skîtuselur",2,"1028","559021","27.02.2017","Net","Rif"
"Karfi / Gullkarfi",6,"1028","559021","27.02.2017","Net","Rif"
"Ufsi",86,"1028","558926","24.02.2017","Net","Rif"
"ósa",4,"1028","558926","24.02.2017","Net","Rif"
"Skarkoli",36,"1028","558926","24.02.2017","Net","Rif"
"çorskur",19974,"1028","558926","24.02.2017","Net","Rif"
"Rauåmagi",3,"1028","558926","24.02.2017","Net","Rif"
"Skîtuselur",3,"1028","558926","24.02.2017","Net","Rif"
"Steinb°tur",6,"1028","558926","24.02.2017","Net","Rif"
"Karfi / Gullkarfi",2,"1028","558926","24.02.2017","Net","Rif"
"Ufsi",117,"1028","558827","23.02.2017","Net","Rif"
"ósa",58,"1028","558827","23.02.2017","Net","Rif"
"Sandkoli",1,"1028","558827","23.02.2017","Net","Rif"
"Skarkoli",45,"1028","558827","23.02.2017","Net","Rif"
"çorskur",34030,"1028","558827","23.02.2017","Net","Rif"
"Rauåmagi",4,"1028","558827","23.02.2017","Net","Rif"
"Karfi / Gullkarfi",7,"1028","558827","23.02.2017","Net","Rif"
"çykkval£ra / S¢lkoli",2,"1028","558827","23.02.2017","Net","Rif"
"Ufsi",83,"1028","558680","22.02.2017","Net","Rif"
"ósa",102,"1028","558680","22.02.2017","Net","Rif"
"Langa",40,"1028","558680","22.02.2017","Net","Rif"
"Sandkoli",27,"1028","558680","22.02.2017","Net","Rif"
"Skarkoli",124,"1028","558680","22.02.2017","Net","Rif"
"çorskur",20811,"1028","558680","22.02.2017","Net","Rif"
"Rauåmagi",12,"1028","558680","22.02.2017","Net","Rif"
"Steinb°tur",11,"1028","558680","22.02.2017","Net","Rif"
"Karfi / Gullkarfi",4,"1028","558680","22.02.2017","Net","Rif"
"çykkval£ra / S¢lkoli",2,"1028","558680","22.02.2017","Net","Rif"
"Ufsi",32,"1028","558578","21.02.2017","Net","Rif"
"ósa",33,"1028","558578","21.02.2017","Net","Rif"
"Langa",10,"1028","558578","21.02.2017","Net","Rif"
"Sandkoli",25,"1028","558578","21.02.2017","Net","Rif"
"Skarkoli",95,"1028","558578","21.02.2017","Net","Rif"
"çorskur",19493,"1028","558578","21.02.2017","Net","Rif"
"Rauåmagi",10,"1028","558578","21.02.2017","Net","Rif"
"Steinb°tur",2,"1028","558578","21.02.2017","Net","Rif"
"Karfi / Gullkarfi",5,"1028","558578","21.02.2017","Net","Rif"
"çykkval£ra / S¢lkoli",3,"1028","558578","21.02.2017","Net","Rif"
"Ufsi",62,"1028","558452","20.02.2017","Net","Rif"
"ósa",6,"1028","558452","20.02.2017","Net","Rif"
"Sandkoli",2,"1028","558452","20.02.2017","Net","Rif"
"Skarkoli",77,"1028","558452","20.02.2017","Net","Rif"
"çorskur",55117,"1028","558452","20.02.2017","Net","Rif"
"Rauåmagi",22,"1028","558452","20.02.2017","Net","Rif"
"Steinb°tur",7,"1028","558452","20.02.2017","Net","Rif"
"Karfi / Gullkarfi",7,"1028","558452","20.02.2017","Net","Rif"
"çykkval£ra / S¢lkoli",2,"1028","558452","20.02.2017","Net","Rif"
"Ufsi",198,"1028","554319","14.12.2016","Net","Rif"
"ósa",64,"1028","554319","14.12.2016","Net","Rif"
"Langa",103,"1028","554319","14.12.2016","Net","Rif"
"Sandkoli",50,"1028","554319","14.12.2016","Net","Rif"
